металлургических	металлургический	ADJ	Case=Gen|Degree=Pos|Number=Plur
углы	угол	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
Петровича	Петрович	PROPN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
Петровича	Петрович	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
спастись	спастись	VERB	Aspect=Perf|VerbForm=Inf|Voice=Mid
реальном	реальный	ADJ	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing
реальном	реальный	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
рамки	рамка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
понравилась	понравиться	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
вузах	вуз	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
одежды	одежда	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
соревнуются	соревноваться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
мир	мир	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
мир	мир	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
доллар	доллар	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
доллар	доллар	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
жизненный	жизненный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
графа	граф	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
флоте	флот	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
которому	который	PRON	Case=Dat
Аркадьевич	Аркадьевич	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
светлые	светлый	ADJ	Case=Nom|Degree=Pos|Number=Plur
Автор	автор	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
жалуются	жаловаться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
пропускает	пропускать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
космосе	космос	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
Диалоге	диалог	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
объекта	объект	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Закон	закон	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
Закон	закон	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
Закон	Закон	PROPN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
Местные	местный	ADJ	Case=Nom|Degree=Pos|Number=Plur
следа	след	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
сказывается	сказываться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
сутки	сутки	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
властно	властно	ADV	Degree=Pos
диагностики	диагностика	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
сигналов	сигнал	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
метеорита	метеорит	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Само	сам	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
пилота	пилот	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
пилота	пилот	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
о	о	INTJ	_
о	о	ADP	_
взаимодействии	взаимодействие	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
соблюдении	соблюдение	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
Apple	Apple	PROPN	Foreign=Yes
Apple	Эппл	PROPN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
Apple	Эппл	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
выполнению	выполнение	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
говорю	говорить	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act
классовых	классовый	ADJ	Case=Gen|Degree=Pos|Number=Plur
честный	честный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
Какое	какой	DET	Case=Nom|Gender=Neut|Number=Sing
взаимоотношения	взаимоотношение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
авиакомпания	авиакомпания	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
нашу	наш	DET	Case=Acc|Gender=Fem|Number=Sing
успеть	успеть	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
Грузия	Грузия	PROPN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
дискуссий	дискуссия	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
положительно	положительно	ADV	Degree=Pos
демонстрируют	демонстрировать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
назначения	назначение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
президиума	президиум	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
вызывают	вызывать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
механики	механика	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Ни	ни	CCONJ	_
Ни	ни	PART	_
содействия	содействие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
поведение	поведение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
поведение	поведение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
конституционных	конституционный	ADJ	Case=Gen|Degree=Pos|Number=Plur
сторонники	сторонник	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
доступ	доступ	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
доступ	доступ	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
придет	прийти	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
специальная	специальный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
набора	набор	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
инерции	инерция	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
давать	давать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
пятницу	пятница	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
Из	из	ADP	_
покупают	покупать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
документах	документ	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
Естественно	естественно	ADV	Degree=Pos
Естественно	естественный	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
инфляция	инфляция	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
инженеры	инженер	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
разворачивались	развертываться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
меча	меч	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Уж	уж	PART	_
6000	6000	NUM	_
удовлетворения	удовлетворение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
победителем	победитель	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
захочет	захотеть	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
нанести	нанести	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
материалами	материал	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
годом	год	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
прибыла	прибыть	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
напряжения	напряжение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
Видимо	видимо	ADV	Degree=Pos
транспортные	транспортный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
транспортные	транспортный	ADJ	Case=Nom|Degree=Pos|Number=Plur
побеждает	побеждать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
таковым	таковой	ADJ	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
Компания	компания	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
экономичность	экономичность	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
западном	западный	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
СПС	СПС	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
СПС	СПС	PROPN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
принимают	принимать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
Сталиным	Сталин	PROPN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
обсудить	обсудить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
диктатуры	диктатура	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
столетие	столетие	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
сырья	сырье	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
широко	широко	ADV	Degree=Pos
гормонов	гормон	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
нос	нос	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
нос	нос	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
реальная	реальный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
чеченская	чеченский	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
собор	собор	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
деревень	деревня	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
предприняты	предпринять	VERB	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
настоящей	настоящий	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
настоящей	настоящий	ADJ	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
затрагивает	затрагивать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
смотрим	смотреть	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act
пуля	пуля	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
требование	требование	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
требование	требование	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
Грабаря	Грабарь	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
бригада	бригада	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
ученику	ученик	NOUN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
разряда	разряд	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
войн	война	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
снижается	снижаться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
земных	земной	ADJ	Case=Gen|Degree=Pos|Number=Plur
остановился	остановиться	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
приступили	приступить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
мужа	муж	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
мужа	муж	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
социальное	социальный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
социальное	социальный	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
тысячи	тысяча	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
тысячи	тысяча	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
тысячи	тысяча	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
17	17	NUM	_
мнение	мнение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
мнение	мнение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
россиянин	россиянин	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
Япония	Япония	PROPN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
находя	находить	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
заместителем	заместитель	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
ядерного	ядерный	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
ядерного	ядерный	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
способные	способный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
способные	способный	ADJ	Case=Nom|Degree=Pos|Number=Plur
занавес	занавес	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
отчета	отчет	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
метро	метро	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
метро	метро	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
метро	метро	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
москвичей	москвич	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
мозг	мозг	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
мозг	мозг	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
победитель	победитель	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
Большую	большой	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
Ю.	Ю.	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
Ю.	Ю.	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
зале	зал	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
снаряды	снаряд	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
принадлежит	принадлежать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
почвы	почва	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
привлекла	привлечь	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
Энергия	энергия	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
изменяют	изменять	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
столица	столица	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
советуют	советовать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
готовят	готовить	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
королю	король	NOUN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
известна	известный	ADJ	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short
большего	больший	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
сохраняются	сохраняться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
направлениям	направление	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur
любовь	любовь	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
любовь	любовь	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
разбирать	разбирать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
капиталисты	капиталист	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
подобного	подобный	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
подобного	подобный	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
личном	личный	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
наказании	наказание	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
попеременно	попеременно	ADV	Degree=Pos
сахара	сахар	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
атомизма	атомизм	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
сочетании	сочетание	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
дорогая	дорогой	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
юности	юность	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
содержащих	содержать	VERB	Aspect=Imp|Case=Gen|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act
Южного	Южный	PROPN	_
отказалась	отказаться	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
Прокуратура	прокуратура	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
прогнозы	прогноз	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
прогнозы	прогноз	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
академию	академия	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
кошек	кошка	NOUN	Animacy=Anim|Case=Acc|Gender=Fem|Number=Plur
кошек	кошка	NOUN	Animacy=Anim|Case=Gen|Gender=Fem|Number=Plur
гражданской	гражданский	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
ровно	ровно	ADV	Degree=Pos
Существует	существовать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
официальных	официальный	ADJ	Case=Gen|Degree=Pos|Number=Plur
выполнено	выполнить	VERB	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
Мальчик	мальчик	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
заново	заново	ADV	Degree=Pos
временем	время	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
дорогих	дорогой	ADJ	Case=Gen|Degree=Pos|Number=Plur
Прокофьева	Прокофьев	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
отменил	отменить	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
схема	схема	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
тогдашнего	тогдашний	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
брать	брать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
модернизация	модернизация	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
применению	применение	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
многое	многое	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
многое	многое	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
пуст	пустой	ADJ	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short
горит	гореть	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
шапку	шапка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
НКВД	НКВД	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
стороне	сторона	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
стороне	сторона	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
журналист	журналист	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
некоторые	некоторый	DET	Case=Acc|Number=Plur
некоторые	некоторый	DET	Case=Nom|Number=Plur
детство	детство	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
детство	детство	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
почета	почет	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
пребывания	пребывание	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
свободные	свободный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
свободные	свободный	ADJ	Case=Nom|Degree=Pos|Number=Plur
плату	плата	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
творчеством	творчество	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
использования	использование	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
электрический	электрический	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
Некоторые	некоторый	DET	Case=Nom|Number=Plur
четверг	четверг	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
ведения	ведение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
Монахову	Монахов	PROPN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
идущий	идти	VERB	Aspect=Imp|Case=Nom|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
свидетелями	свидетель	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur
необычный	необычный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
мг	миллиграмм	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
объема	объем	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Луна	Луна	PROPN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
юных	юный	ADJ	Case=Gen|Degree=Pos|Number=Plur
судебной	судебный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
волнует	волновать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
получилось	получиться	VERB	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
боятся	бояться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
явлениями	явление	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur
исчезли	исчезнуть	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
команду	команда	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
Кремле	Кремль	PROPN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
чувствовала	чувствовать	VERB	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
правую	правый	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
судья	судья	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
Бывший	бывший	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
том	тот	DET	Case=Loc|Gender=Neut|Number=Sing
том	тот	DET	Case=Loc|Gender=Masc|Number=Sing
том	то	PRON	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
назначен	назначить	VERB	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
дедушки	дедушка	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
копирования	копирование	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
категорий	категория	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
заметно	заметный	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
заметно	заметно	ADV	Degree=Pos
свыше	свыше	ADP	_
период	период	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
период	период	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
явлением	явление	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
измерять	измерять	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
займет	занять	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
описывается	описывать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass
кресел	кресло	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
народному	народный	ADJ	Case=Dat|Degree=Pos|Gender=Neut|Number=Sing
лесу	лес	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
лесу	лес	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
национальные	национальный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
национальные	национальный	ADJ	Case=Nom|Degree=Pos|Number=Plur
ресторане	ресторан	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
личный	личный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
преподавателей	преподаватель	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
преподавателей	преподаватель	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
фильмы	фильм	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
фильмы	фильм	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
бомба	бомба	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
землей	земля	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
Друзья	друг	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
предложенная	предложить	VERB	Aspect=Perf|Case=Nom|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
наизусть	наизусть	ADV	Degree=Pos
общественными	общественный	ADJ	Case=Ins|Degree=Pos|Number=Plur
привлечет	привлечь	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
предоставить	предоставить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
ошибся	ошибиться	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
неблагоприятные	неблагоприятный	ADJ	Case=Nom|Degree=Pos|Number=Plur
1924	1924	NUM	_
1633	1633	NUM	_
мобильный	мобильный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
досках	доска	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
терпеть	терпеть	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
шаманы	шаман	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
царя	царь	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
