# P	count	tag	form
1.0	2	ADJ	modest
1.0	1	NOUN	dressers
1.0	1	NOUN	minimum
1.0	1	NOUN	clothes
1.0	1	ADJ	neat
1.0	4	NOUN	holes
1.0	1	NOUN	tears
1.0	2	NOUN	beach
1.0	2	ADJ	sacred
1.0	1	ADJ	normal
1.0	2	ADJ	western
1.0	2	ADJ	acceptable
1.0	4	VERB	avoid
1.0	2	NOUN	clothing
1.0	1	NOUN	lot
1.0	4	NOUN	pants
1.0	1	ADJ	preferable
1.0	6	NOUN	shorts
1.0	1	NOUN	blouses
1.0	1	VERB	capped
1.0	1	NOUN	sleeves
1.0	1	NOUN	tank
1.0	2	NOUN	tops
1.0	3	VERB	worn
1.0	2	NOUN	straps
1.0	1	ADJ	thick
1.0	1	X	i.e.
1.0	1	NOUN	spaghetti
1.0	3	PROPN	thai
1.0	3	ADV	generally
1.0	4	VERB	wear
1.0	1	NOUN	adult
1.0	1	ADV	fairly
1.0	1	ADJ	ridiculous
1.0	1	NOUN	laborers
1.0	1	NOUN	schoolchildren
1.0	1	NOUN	knee
1.0	2	NOUN	length
1.0	2	VERB	taking
1.0	1	ADJ	private
1.0	1	NOUN	etiquette
1.0	1	VERB	requested
1.0	1	VERB	slip
1.0	3	ADV	easily
1.0	1	NOUN	flip-flops
1.0	1	VERB	hiking
1.0	1	NOUN	sandals
1.0	1	NOUN	clog-type
1.0	3	ADV	usually
1.0	1	ADJ	pragmatic
1.0	1	VERB	traveling
1.0	1	ADJ	top-end
1.0	1	VERB	required
1.0	1	VERB	play
1.0	2	ADJ	safe
1.0	1	NOUN	wats
1.0	1	ADV	unambiguously
1.0	2	VERB	cover
1.0	1	ADJ	entire
1.0	1	NOUN	limbs
0.5	1	ADJ	ankle-length
0.5	1	NOUN	ankle-length
1.0	1	NOUN	t-shirts
1.0	1	NOUN	button-front
1.0	1	NOUN	polo
1.0	1	NOUN	shirt
1.0	1	VERB	recommend
1.0	1	NOUN	dresses
1.0	3	NOUN	skirts
0.75	6	ADJ	sure
0.25	2	ADV	sure
1.0	1	VERB	covers
1.0	1	NOUN	shoulders
1.0	4	NOUN	places
1.0	1	VERB	require
1.0	1	ADJ	sleeved
1.0	1	ADJ	sleeveless
1.0	1	NOUN	shirts
1.0	1	ADV	highly
1.0	1	ADJ	inappropriate
1.0	1	ADJ	ok
1.0	1	ADJ	topless
1.0	1	VERB	sunbathing
1.0	1	VERB	advised
1.0	4	ADJ	buddhist
1.0	1	NOUN	flags
1.0	1	PROPN	wat
1.0	1	PROPN	arun
1.0	1	PROPN	bangkok
1.0	6	NOUN	monks
1.0	1	ADJ	integral
1.0	1	PROPN	buddhism
1.0	2	VERB	spend
1.0	5	NOUN	monk
1.0	1	NOUN	lifetime
1.0	1	VERB	meant
1.0	2	NOUN	temptations
1.0	2	VERB	touch
1.0	1	NOUN	room
1.0	1	NOUN	contact
1.0	1	NOUN	objects
1.0	1	NOUN	front
1.0	1	VERB	pick
1.0	1	ADJ	special
1.0	2	NOUN	cloth
1.0	1	VERB	carries
1.0	1	VERB	aided
1.0	1	NOUN	layman
1.0	2	VERB	accept
1.0	1	NOUN	merit-makers
1.0	1	NOUN	behalf
1.0	2	PROPN	theravada
1.0	1	NOUN	sign
1.0	1	NOUN	disrespect
1.0	1	NOUN	cultures
1.0	1	ADV	therefore
1.0	1	VERB	donate
1.0	1	ADJ	monetary
1.0	2	NOUN	donation
1.0	2	ADJ	appropriate
1.0	4	NOUN	box
1.0	1	NOUN	temple
1.0	1	ADV	almost
1.0	2	ADV	always
1.0	1	NOUN	fakes
1.0	2	X	vava’u
1.0	1	NUM	50
1.0	6	NOUN	islands
1.0	1	X	tonga
1.0	1	NUM	150
1.0	1	NOUN	miles
1.0	1	X	tongatapu
0.67	2	NOUN	coral
0.33	1	ADJ	coral
1.0	2	NOUN	limestone
1.0	2	NOUN	atolls
0.33	1	NOUN	harbour
0.67	2	PROPN	harbour
1.0	9	PROPN	neiafu
0.67	2	PROPN	port
0.33	1	NOUN	port
1.0	2	PROPN	refuge
1.0	1	NOUN	destination
1.0	1	NOUN	yachties
1.0	3	NOUN	waters
1.0	1	NOUN	clarity
1.0	1	NOUN	bottom
1.0	1	NUM	40
1.0	1	NOUN	metres
1.0	2	VERB	attracts
1.0	3	NOUN	humpback
1.0	3	NOUN	whales
1.0	4	NOUN	companies
1.0	1	VERB	organising
1.0	1	NOUN	tours
1.0	1	ADJ	numerous
1.0	2	VERB	stay
1.0	1	NOUN	budgets
1.0	1	PROPN	lapita
1.0	1	NOUN	pottery
1.0	1	VERB	suggest
1.0	1	PROPN	early-polynesians
0.5	1	NOUN	close
0.5	1	VERB	close
1.0	1	NUM	3000
1.0	1	ADV	ago
1.0	2	NUM	20000
1.0	1	VERB	surrounding
1.0	2	NOUN	villages
1.0	1	ADJ	official
1.0	1	NOUN	entry
1.0	2	NOUN	yachts
1.0	4	X	vava'u
1.0	1	NUM	500
1.0	2	NOUN	winter
1.0	2	NOUN	season
1.0	1	NOUN	string
1.0	1	NOUN	reefs
1.0	1	ADJ	eastern
0.5	1	VERB	shelters
0.5	1	NOUN	shelters
1.0	4	NOUN	winds
1.0	1	NOUN	ocean
1.0	1	NOUN	swells
1.0	1	NOUN	tourism
1.0	1	PROPN	december
1.0	1	NOUN	activity
1.0	2	ADJ	southern
0.88	7	NOUN	island
0.12	1	PROPN	island
1.0	2	X	utu
1.0	1	ADJ	attractive
1.0	1	NOUN	setting
1.0	1	NOUN	harbours
1.0	1	VERB	offers
1.0	1	NOUN	amenities
1.0	1	NOUN	banks
1.0	1	NOUN	bars
1.0	1	NOUN	supermarkets
1.0	1	NOUN	market
1.0	1	AUX	does
1.0	1	NOUN	boats
1.0	1	ADJ	nearby
1.0	1	ADJ	superb
1.0	1	ADJ	sandy
1.0	2	NOUN	climate
1.0	2	ADJ	tropical
1.0	1	NOUN	temperatures
1.0	2	NOUN	ºc
1.0	1	ADJ	sunny
1.0	1	ADJ	humid
1.0	1	NOUN	thunderstorms
1.0	1	NOUN	cyclones
1.0	1	VERB	occur
1.0	1	NOUN	trade
1.0	4	NOUN	summer
1.0	2	NOUN	months
1.0	1	PROPN	harbor
1.0	1	NOUN	heights
1.0	1	NUM	213
1.0	2	VERB	provides
1.0	1	NUM	eleven
1.0	1	ADJ	indigenous
1.0	1	NOUN	bird
1.0	1	VERB	contains
1.0	1	PROPN	mt.
1.0	1	X	talau
1.0	1	PROPN	park
1.0	1	ADJ	limited
1.0	2	NOUN	vegetation
1.0	1	NOUN	pandanus
1.0	1	NOUN	screw
1.0	1	VERB	pine
1.0	1	NOUN	casuarina
1.0	1	NOUN	mulberry
1.0	1	NOUN	tree
1.0	1	NOUN	bark
1.0	1	X	tapa
1.0	1	X	pangaimotu
0.67	6	NOUN	water
0.33	3	VERB	water
1.0	1	VERB	connected
1.0	1	NOUN	land
1.0	1	X	‘utu
1.0	3	NOUN	plenty
1.0	1	ADJ	secluded
1.0	1	NOUN	cove
1.0	2	NOUN	bays
1.0	1	VERB	snorkelling
1.0	1	PROPN	avai'o'vuna
1.0	1	PROPN	swamp
1.0	1	ADJ	coastal
1.0	1	NOUN	wetland
1.0	1	PROPN	hunga
1.0	1	NUM	35
1.0	1	NOUN	concentration
0.67	2	ADJ	deep
0.33	1	ADV	deep
1.0	2	VERB	sheltered
1.0	1	VERB	resting
1.0	1	NOUN	humpbacks
1.0	1	NOUN	calves
1.0	7	VERB	grow
0.91	10	PROPN	beavertail
0.09	1	NOUN	beavertail
0.22	2	PROPN	cactus
0.78	7	NOUN	cactus
1.0	1	X	opunitia
1.0	1	X	basilares
1.0	1	PROPN	mojave
1.0	1	PROPN	desert
1.0	1	PROPN	mexico
1.0	1	NOUN	inches
1.0	1	NUM	60
1.0	1	NOUN	cm
1.0	2	NOUN	pads
1.0	1	NOUN	beavertails
1.0	1	VERB	yields
1.0	1	ADJ	purple
1.0	3	NOUN	flowers
1.0	2	NOUN	spring
1.0	1	VERB	scattering
1.0	8	NOUN	seeds
1.0	2	ADJ	shady
1.0	3	NOUN	bed
1.0	1	ADJ	faster
1.0	1	VERB	planting
1.0	15	NOUN	cuttings
0.6	3	NOUN	mix
0.4	2	VERB	mix
1.0	5	NOUN	soil
1.0	2	NOUN	sand
1.0	1	VERB	ensuring
1.0	1	VERB	read
1.0	7	NOUN	method
1.0	14	NUM	2
1.0	2	VERB	purchase
1.0	1	VERB	bought
1.0	6	NOUN	garden
1.0	1	VERB	purchased
0.75	3	ADV	online
0.25	1	ADJ	online
1.0	2	VERB	scatter
1.0	1	SCONJ	unless
1.0	1	NOUN	netting
1.0	3	NOUN	birds
1.0	1	ADJ	moist
1.0	1	VERB	germinate
1.0	1	NOUN	cacti
1.0	1	ADJ	direct
1.0	2	ADJ	aware
1.0	1	VERB	takes
1.0	1	ADV	longer
1.0	3	NOUN	cutting
1.0	1	VERB	obtain
1.0	1	ADJ	flat
1.0	1	ADJ	oval-shaped
1.0	1	NOUN	sections
1.0	1	ADJ	older
1.0	1	VERB	cut
1.0	1	NOUN	callous
1.0	3	VERB	prevent
0.67	2	NOUN	rot
0.33	1	VERB	rot
1.0	1	VERB	cure
1.0	1	VERB	sitting
1.0	2	ADJ	upright
1.0	1	ADJ	dark
1.0	2	VERB	plant
1.0	2	VERB	prepare
1.0	2	VERB	potting
1.0	2	ADJ	equal
1.0	1	ADJ	rough
1.0	1	NOUN	pumice
1.0	3	VERB	fill
1.0	1	NOUN	pots
1.0	1	NOUN	pot
1.0	1	NOUN	drainage
1.0	1	NOUN	inch
1.0	1	NUM	2.5
1.0	1	NOUN	cm.
1.0	2	NOUN	rocks
1.0	1	VERB	anchor
1.0	2	NOUN	spot
1.0	1	VERB	position
1.0	1	ADJ	broad
1.0	1	VERB	burning
1.0	1	ADJ	hottest
1.0	1	ADJ	cold
1.0	3	VERB	wait
1.0	2	NOUN	moisture
1.0	1	NOUN	nutrients
1.0	1	VERB	sprouted
1.0	4	VERB	let
1.0	1	ADV	fully
1.0	1	ADV	extremely
1.0	1	NOUN	drought
1.0	1	ADJ	resistant
1.0	1	VERB	fertilize
1.0	2	NOUN	plants
1.0	1	NOUN	fall
1.0	1	VERB	grows
1.0	1	VERB	benefit
1.0	1	ADJ	balanced
1.0	1	NOUN	fertilizer
1.0	1	VERB	bear
1.0	1	VERB	harvesting
1.0	1	NOUN	size
1.0	1	NOUN	harvests
1.0	11	ADJ	vegan
1.0	17	NOUN	cupcakes
1.0	1	NOUN	methods
1.0	9	NOUN	vanilla
1.0	5	NOUN	chocolate
1.0	1	ADJ	wicked
1.0	1	NOUN	cakes
1.0	1	VERB	toss
1.0	1	NOUN	eggs
1.0	8	NOUN	milk
1.0	2	ADJ	great
1.0	11	NOUN	cupcake
1.0	2	NOUN	recipe
1.0	1	VERB	flavored
1.0	3	NOUN	icing
1.0	1	VERB	guaranteed
1.0	2	ADJ	fluffy
1.0	5	NOUN	ingredients
1.0	1	NOUN	servings
1.0	2	NUM	18
1.0	1	ADJ	fewer
1.0	1	VERB	opt
1.0	1	ADJ	larger-sized
1.0	1	NOUN	tablespoon
1.0	5	NOUN	ml
1.0	3	NOUN	apple
1.0	3	NOUN	cider
1.0	5	NOUN	vinegar
1.0	5	NUM	1/2
1.0	5	NOUN	cups
1.0	2	NUM	350
1.0	3	ADJ	plain
1.0	7	NOUN	soy
1.0	3	NUM	3/4
1.0	1	NUM	345
1.0	6	NOUN	g
1.0	1	NOUN	self
1.0	1	VERB	raising
1.0	5	NOUN	flour
1.0	3	NOUN	teaspoons
0.89	8	NOUN	baking
0.11	1	VERB	baking
1.0	5	NOUN	powder
1.0	4	NOUN	teaspoon
1.0	4	NOUN	soda
1.0	4	NOUN	salt
1.0	7	NOUN	cup
1.0	1	NUM	200
1.0	6	NOUN	sugar
1.0	1	NUM	120
1.0	2	NOUN	vegetable
1.0	14	NOUN	oil
1.0	5	NOUN	extract
1.0	1	ADV	approx
1.0	1	NUM	275
1.0	1	ADJ	all-purpose
1.0	2	VERB	sifted
1.0	3	NOUN	cocoa
1.0	2	NOUN	pinch
1.0	1	NUM	450
1.0	1	VERB	unsweetened
1.0	1	NOUN	wine
1.0	2	NUM	320
1.0	1	NUM	2/3
1.0	1	NOUN	caster
1.0	1	ADJ	superfine
1.0	2	NUM	1/4
1.0	1	NOUN	sunflower
1.0	3	NOUN	coconut
1.0	1	NOUN	tablespoons
1.0	2	VERB	preheat
1.0	5	NOUN	oven
1.0	2	NOUN	oc
1.0	3	NOUN	muffin
1.0	1	NOUN	tray
1.0	2	NOUN	holders
1.0	2	NOUN	side
1.0	1	ADV	alternatively
1.0	2	NOUN	silicone
1.0	3	NOUN	sheet
1.0	1	VERB	molded
1.0	4	NOUN	bowl
1.0	4	VERB	stir
1.0	1	VERB	curdle
1.0	1	VERB	happening
1.0	1	NOUN	stage
1.0	1	VERB	containing
1.0	1	VERB	beat
1.0	1	NOUN	hand
1.0	1	ADJ	electric
1.0	1	ADJ	hand-held
1.0	1	NOUN	mixer
1.0	3	NOUN	pan
1.0	1	NOUN	paper
1.0	1	NOUN	batter
1.0	1	VERB	prefer
1.0	1	ADJ	bigger
1.0	3	VERB	bake
0.5	3	VERB	smell
0.5	3	NOUN	smell
1.0	1	VERB	check
1.0	1	VERB	browning
1.0	3	ADJ	ready
1.0	1	VERB	sit
1.0	2	ADP	onto
1.0	2	NOUN	wire
1.0	3	NOUN	rack
1.0	3	NOUN	flavor
1.0	2	NOUN	frosting
1.0	1	VERB	improved
1.0	2	ADJ	little
1.0	1	ADJ	favorite
1.0	1	NOUN	juice
1.0	1	VERB	finished
1.0	1	NUM	160
1.0	1	NUM	315
1.0	1	VERB	arrange
1.0	1	VERB	mixing
1.0	2	VERB	combine
1.0	3	VERB	pour
1.0	1	VERB	whisk
1.0	1	ADJ	liquid
1.0	1	ADV	thoroughly
1.0	1	NUM	25
1.0	1	ADV	strongly
1.0	1	ADJ	wooden
1.0	1	NOUN	skewer
1.0	1	VERB	returns
1.0	1	VERB	sticking
1.0	1	VERB	remove
1.0	1	VERB	transfer
1.0	1	NOUN	cooling
1.0	2	ADV	quickly
1.0	1	VERB	handle
1.0	1	VERB	frost
1.0	1	VERB	desired
1.0	1	NOUN	tips
1.0	2	VERB	pureed
1.0	3	NOUN	fruit
1.0	1	ADJ	delicious
1.0	1	NOUN	changes
1.0	1	NOUN	container
1.0	1	VERB	flavoring
1.0	2	NOUN	containers
1.0	1	NOUN	lunchboxes
1.0	1	NOUN	banana
1.0	1	NOUN	apricot
1.0	1	NOUN	peach
1.0	2	X	etc
1.0	1	VERB	prepared
1.0	1	ADJ	heavier
1.0	1	ADJ	definite
1.0	1	NOUN	plus
1.0	1	NOUN	maple
1.0	1	NOUN	rice
1.0	1	NOUN	syrup
1.0	1	VERB	substituting
1.0	1	NOUN	walnut
1.0	1	NOUN	macadamia
1.0	1	NOUN	nut
1.0	1	NOUN	oils
1.0	1	VERB	produces
1.0	1	NOUN	olive
1.0	1	NOUN	pantry
1.0	2	NOUN	flavors
1.0	2	VERB	experiment
1.0	1	VERB	changing
1.0	1	VERB	replacing
1.0	1	ADJ	fragrant
1.0	1	NOUN	neroli
1.0	2	NOUN	orange
1.0	1	NOUN	rosewater
1.0	1	NOUN	blossom
1.0	2	ADJ	rid
1.0	22	NOUN	mice
1.0	2	ADV	naturally
1.0	1	VERB	having
1.0	1	NOUN	nuisance
1.0	1	NOUN	hazard
1.0	2	NOUN	property
1.0	1	NOUN	damage
1.0	1	VERB	create
1.0	1	NOUN	mess
1.0	1	VERB	produce
1.0	1	ADJ	unpleasant
1.0	1	NOUN	smells
1.0	1	VERB	repelling
1.0	3	NOUN	rodents
1.0	1	NOUN	hassle
1.0	1	ADJ	dangerous
1.0	2	NOUN	chemicals
1.0	3	NOUN	poisons
1.0	1	ADP	without
1.0	1	VERB	discouraging
1.0	1	NOUN	times
1.0	1	VERB	drawn
1.0	2	NOUN	search
1.0	2	VERB	eat
1.0	1	ADV	properly
1.0	1	ADJ	airtight
1.0	5	NOUN	mouse
1.0	1	NOUN	attack
1.0	6	NOUN	peppermint
1.0	2	ADJ	natural
1.0	3	NOUN	deterrent
1.0	1	ADJ	intense
1.0	1	VERB	helps
1.0	1	VERB	mask
1.0	1	NOUN	scent
1.0	1	ADJ	tasty
1.0	1	NOUN	morsels
1.0	1	VERB	cleaning
1.0	1	ADJ	lovely
1.0	1	ADP	unlike
1.0	1	ADJ	synthetic
1.0	1	NOUN	chemical
1.0	1	NOUN	treatments
1.0	2	NOUN	stores
1.0	1	NOUN	grocery
1.0	4	NOUN	cotton
1.0	2	NOUN	ball
1.0	2	NOUN	garbage
1.0	2	VERB	deter
1.0	1	VERB	getting
1.0	2	NOUN	balls
1.0	1	VERB	enter
1.0	1	NOUN	doorways
1.0	1	NOUN	vents
1.0	1	VERB	replaced
1.0	1	VERB	depending
1.0	1	NOUN	quantity
1.0	1	NOUN	entryways
1.0	1	NOUN	mint
1.0	1	NOUN	cooking
1.0	1	VERB	serving
1.0	1	NOUN	purpose
1.0	2	VERB	dried
1.0	3	NOUN	snake
1.0	2	NOUN	feces
1.0	1	NOUN	reptile
1.0	1	NOUN	zoo
0.5	1	NOUN	pet
0.5	1	ADJ	pet
1.0	2	NOUN	store
1.0	1	NOUN	poo
1.0	1	VERB	owns
1.0	2	NOUN	entrances
1.0	2	NOUN	pets
1.0	1	VERB	zap
1.0	2	ADJ	ultrasonic
1.0	1	NOUN	sounds
1.0	1	ADJ	electronic
1.0	2	NOUN	units
1.0	1	VERB	sold
1.0	1	VERB	emit
1.0	1	NOUN	beeping
1.0	1	VERB	hate
1.0	2	NOUN	improvement
1.0	1	NOUN	line
1.0	1	NOUN	sight
1.0	1	ADJ	exact
1.0	1	NOUN	path
1.0	2	ADJ	organic
1.0	1	VERB	specialize
1.0	1	NOUN	repellents
1.0	1	ADJ	disagreeable
1.0	1	VERB	kill
1.0	2	NOUN	product
1.0	1	NOUN	gardening
1.0	1	ADV	locally
1.0	7	NOUN	cat
1.0	1	NOUN	care
1.0	1	NOUN	problem
1.0	3	NOUN	cats
1.0	1	ADV	outdoors
1.0	2	VERB	hunt
1.0	1	NOUN	energy
1.0	1	NOUN	kittens
1.0	1	ADV	typically
1.0	1	NOUN	mother
1.0	1	NOUN	mouser
1.0	1	ADJ	well-food
1.0	1	ADJ	indoor
1.0	1	NOUN	kitties
1.0	1	NOUN	toy
1.0	1	ADJ	bored
1.0	1	VERB	scaring
1.0	1	ADJ	witless
1.0	1	NOUN	adoption
1.0	1	NOUN	agencies
1.0	1	NOUN	hunter
1.0	1	NOUN	mousers
1.0	3	NOUN	barn
1.0	1	VERB	socialized
1.0	1	NOUN	humans
1.0	1	SCONJ	although
1.0	1	VERB	hunting
1.0	2	NOUN	kitty
1.0	2	NOUN	litter
1.0	1	NOUN	tubs
1.0	1	VERB	sniff
1.0	1	NOUN	urine
1.0	1	NOUN	jiffy
1.0	2	NOUN	infestation
1.0	1	ADV	totally
1.0	1	VERB	eliminate
1.0	1	ADV	probably
1.0	1	NOUN	reinfestation
1.0	2	NOUN	cans
1.0	1	VERB	attracted
1.0	1	VERB	promote
1.0	2	VERB	nesting
1.0	2	NOUN	prey
1.0	2	NOUN	yard
1.0	2	NOUN	shelter
1.0	1	ADJ	worth
1.0	1	ADJ	wild
1.0	1	NOUN	eater
1.0	1	NOUN	nails
1.0	1	NOUN	safety
1.0	1	NOUN	hazards
1.0	1	NOUN	owl
1.0	2	NOUN	owls
1.0	1	NOUN	types
