# P	count	tag	form
1.00	1	ADJ	милой
1.00	1	VERB	зарабатывают
1.00	1	ADJ	Выходные
1.00	3	VERB	закончил
1.00	2	VERB	взяла
1.00	10	NOUN	производства
1.00	1	NOUN	паук
1.00	1	NOUN	вольере
1.00	3	NOUN	батареи
1.00	1	NOUN	капитану
1.00	1	VERB	залезает
1.00	2	NUM	52
1.00	13	NOUN	дней
1.00	1	ADJ	качественного
1.00	1	NOUN	Такси
1.00	3	NOUN	операцию
1.00	1	PROPN	Борнхольм
1.00	26	NOUN	истории
1.00	68	PROPN	Формулы
1.00	2	NUM	95
1.00	2	NOUN	разработку
1.00	2	NOUN	инженерами
1.00	1	ADJ	благих
1.00	3	NOUN	режима
1.00	1	NOUN	оттенком
1.00	1	ADJ	максимальной
1.00	1	NOUN	Терапия
1.00	1	VERB	назначая
1.00	1	ADV	по-видимому
1.00	1	PROPN	Волусия
1.00	1	NOUN	поклонники
1.00	1	VERB	приколот
1.00	3	NOUN	популярностью
1.00	1	NOUN	подносик
1.00	1	ADJ	научно-исследовательском
1.00	1	NOUN	девушек
1.00	1	NOUN	жизнедеятельности
1.00	1	VERB	думаешь
1.00	1	VERB	бывало
1.00	1	ADJ	Всесоюзной
1.00	2	NOUN	растерянности
1.00	2	NOUN	Депутат
1.00	1	VERB	озвучил
1.00	1	VERB	погибло
1.00	1	ADJ	фонового
1.00	1	VERB	произведённые
1.00	1	VERB	Скучали
1.00	1	VERB	потерян
1.00	3	PROPN	Гуриев
1.00	1	VERB	верующей
1.00	1	VERB	описала
1.00	1	VERB	разоблачающей
1.00	1	VERB	оговаривается
1.00	1	VERB	погрузился
1.00	2	NOUN	перевозка
1.00	1	PROPN	Канаду
1.00	1	NOUN	оперение
1.00	2	NOUN	прогноз
1.00	1	NOUN	Женой
1.00	3	PROPN	Прост
1.00	4	VERB	закрыт
1.00	2	VERB	приносят
1.00	3	NOUN	здравоохранении
1.00	1	NOUN	камеры-люсиды
1.00	13	NOUN	гонок
1.00	2	NOUN	область
1.00	1	ADJ	азиатская
1.00	7	ADJ	третьем
1.00	1	NOUN	кардиналами
1.00	1	NOUN	дракону
1.00	1	VERB	ощупал
1.00	1	NOUN	реалистами
1.00	1	NOUN	кавалерия
1.00	1	VERB	выразившаяся
1.00	2	VERB	следовать
1.00	1	NOUN	смешения
1.00	1	PROPN	Екатеринбурге
1.00	1	NUM	139
1.00	1	VERB	предстоят
1.00	4	ADJ	национальной
1.00	1	PROPN	Хуанпу
1.00	1	NOUN	тезисом
1.00	1	NOUN	Деньгам
1.00	1	VERB	устранил
1.00	1	PROPN	Землей
1.00	9	NOUN	сумму
1.00	2	NOUN	женщинах
1.00	2	NOUN	украинофоб
1.00	1	VERB	измученной
1.00	2	ADJ	лабораторного
1.00	1	VERB	ошибся
1.00	1	NOUN	повреждением
1.00	1	NOUN	Пилот
1.00	3	NOUN	матки
1.00	1	VERB	вырабатывать
1.00	8	NOUN	включение
1.00	36	ADP	среди
1.00	354	ADP	за
1.00	1	VERB	вспыхнул
1.00	3	NOUN	товаров
1.00	1	ADJ	физическую
1.00	9	NOUN	газеты
1.00	34	ADJ	новых
1.00	1	NOUN	клинок
1.00	1	ADJ	вспомогательных
1.00	3	NOUN	пород
1.00	1	NOUN	веха
1.00	1	NOUN	французом
1.00	2	VERB	спорит
1.00	7	NOUN	культуры
1.00	1	NOUN	жесты
1.00	4	NOUN	синдром
1.00	1	NOUN	одеждой
1.00	5	NOUN	предложения
1.00	2	NOUN	бревно
1.00	1	NOUN	символика
1.00	17	ADJ	Первый
0.50	1	VERB	распространенного
0.50	1	ADJ	распространенного
1.00	3	NOUN	пространстве
1.00	1	NOUN	Завтра
1.00	1	VERB	проходящим
1.00	1	PROPN	Касьянова
1.00	1	VERB	удлинит
1.00	1	NOUN	жильцу
1.00	1	NOUN	райкомов
1.00	1	ADJ	Олимпийском
1.00	1	VERB	проистекающего
1.00	1	ADJ	отечественные
1.00	1	NUM	144
1.00	3	PROPN	Red
1.00	1	ADJ	досадное
1.00	2	PROPN	Миронов
1.00	1	PROPN	Федерация
1.00	4	NUM	XVIII
1.00	4	NOUN	причинам
1.00	1	NOUN	ножницами
1.00	1	ADJ	абиссинские
1.00	2	NOUN	цилиндр
1.00	1	NOUN	гомосексуализмом
1.00	1	NOUN	зданий
1.00	2	VERB	хвалите
1.00	1	NOUN	разгадку
1.00	1	VERB	выпущенные
1.00	1	NOUN	красавицы
1.00	1	VERB	собрать
1.00	39	ADV	тогда
1.00	1	PROPN	FOTA
1.00	8	NOUN	аппаратом
1.00	1	ADJ	заметную
1.00	6	ADV	удачно
1.00	1	VERB	выйдут
1.00	1	VERB	распространять
1.00	1	VERB	страдающих
1.00	1	NOUN	череду
1.00	1	ADJ	причастные
1.00	2	NOUN	Системы
1.00	1	NOUN	снаряжения
1.00	1	NOUN	ток
1.00	2	ADJ	ненужные
1.00	1	VERB	афишируя
1.00	10	PROPN	Москву
1.00	1	ADJ	журналистские
1.00	1	NOUN	контактов
1.00	1	NOUN	парикмахерам
1.00	3	NOUN	домик
1.00	1	VERB	взялся
1.00	1	VERB	рассказывали
1.00	3	ADJ	Третий
1.00	2	ADJ	интеллектуальный
1.00	1	ADJ	морозном
1.00	1	ADJ	восточные
1.00	2	VERB	включить
1.00	1	NUM	5,6
1.00	1	NOUN	подарков
1.00	1	ADJ	Советской
1.00	1	NUM	1773
1.00	3	ADJ	личных
1.00	1	VERB	улетели
1.00	1	ADJ	29-летний
1.00	2	VERB	утверждают
1.00	1	VERB	поднимают
1.00	1	VERB	приходили
1.00	2	NOUN	содержанием
1.00	1	VERB	восполнить
1.00	1	PROPN	Охотское
1.00	1	ADJ	здорового
1.00	1	PROPN	ВЦИОМ
1.00	1	NOUN	эталоном
1.00	9	ADJ	проще
1.00	1	VERB	ориентируясь
1.00	7	NOUN	десятка
1.00	4	ADJ	полной
1.00	14	NOUN	систему
1.00	1	NOUN	усадку
1.00	1	ADJ	тормозные
1.00	1	ADJ	рассудительная
1.00	1	PROPN	Донингтоне
1.00	1	NOUN	приключением
1.00	1	NOUN	мамаша
1.00	1	NOUN	протектором
1.00	1	PROPN	Бодхидхарма
1.00	1	ADV	тотчас
1.00	2	VERB	выставили
1.00	1	NOUN	кофточки
1.00	1	ADJ	зрительного
0.99	68	NOUN	раз
0.01	1	SCONJ	раз
1.00	3	VERB	попытаться
1.00	3	NOUN	Жена
1.00	1	PROPN	IP
1.00	1	DET	Мое
1.00	1	NOUN	ленты
1.00	3	VERB	разговаривать
1.00	1	ADJ	дорожный
1.00	1	NOUN	живописцами
1.00	1	VERB	входившая
1.00	1	VERB	заваривают
1.00	5	NOUN	завода
1.00	1	ADJ	дополнительные
1.00	1	ADJ	первобытного
1.00	1	VERB	ссылаются
1.00	1	NOUN	мрамор
1.00	3	NOUN	население
1.00	1	ADJ	двузначными
1.00	1	VERB	живущим
1.00	1	VERB	поворачивающемся
0.62	5	ADV	напротив
0.38	3	ADP	напротив
1.00	5	NOUN	ног
1.00	2	NOUN	предпочтение
1.00	2	NOUN	раздражения
1.00	5	ADJ	точной
1.00	1	NOUN	эрой
1.00	1	ADJ	выгодные
1.00	1	PROPN	ГНЦ
1.00	1	VERB	послужила
1.00	2	PROPN	ВЧК
1.00	1	NOUN	ценообразование
1.00	1	NUM	7,6
1.00	4	VERB	имеем
1.00	2	ADJ	мимолетной
1.00	1	NUM	1882
1.00	5	VERB	вернуться
1.00	1	NOUN	нежелание
1.00	1	NOUN	изучению
1.00	1	ADJ	литературной
1.00	2	NOUN	цепью
1.00	5	NOUN	ночью
1.00	2	VERB	ожидает
1.00	2	NOUN	беседы
1.00	1	VERB	признающим
1.00	1	ADJ	Берлинской
1.00	1	PROPN	Егоркина
1.00	1	ADV	Холодно
1.00	2	ADJ	секретной
1.00	1	VERB	сгибаться
1.00	2	VERB	вызывать
1.00	1	VERB	покатать
1.00	1	VERB	включила
1.00	1	NOUN	кавалерии
1.00	1	VERB	сводить
1.00	4	NOUN	председателя
1.00	2	NOUN	стартом
1.00	2	ADJ	мраморные
1.00	1	NOUN	норки
1.00	1	VERB	соединенные
1.00	3	NOUN	образцы
1.00	2	ADJ	летательного
1.00	1	PROPN	Хьюм
1.00	2	ADJ	официальное
1.00	2	VERB	приобрела
1.00	1	NOUN	континента
1.00	1	NOUN	проповедник
1.00	1	NOUN	депрессия
1.00	4	NOUN	оборудованием
1.00	1	NOUN	инфекция
1.00	1	ADJ	холеные
1.00	1	ADJ	неверное
1.00	16	NOUN	вид
1.00	1	VERB	лоббировали
1.00	1	ADJ	вражеской
1.00	2	PROPN	Коммерсанта
1.00	1	ADJ	Временный
1.00	1	NOUN	брезгливость
1.00	1	NOUN	неловкость
1.00	1	VERB	спроектированы
1.00	1	ADJ	Немногие
0.67	2	NOUN	злом
0.33	1	ADJ	злом
1.00	1	VERB	предстанем
1.00	1	VERB	озаглавленное
1.00	1	ADJ	чешского
1.00	1	PROPN	Бандеры
1.00	1	DET	какую-либо
1.00	1	NOUN	постройку
1.00	1	VERB	обобрать
1.00	2	PROPN	Экклстоуна
1.00	1	VERB	возят
1.00	3	NOUN	бокалы
1.00	1	ADJ	идеологической
1.00	1	NOUN	испарина
1.00	1	ADJ	двусторонний
1.00	2	NOUN	видах
1.00	1	ADV	Громко
1.00	1	NOUN	прокурора
1.00	1	VERB	последовало
1.00	1	NOUN	темноту
1.00	12	NUM	40
1.00	1	NOUN	очевидцев
1.00	12	PUNCT	/
1.00	1	VERB	отвергнуть
1.00	1	ADJ	следственного
1.00	1	PROPN	Калькутте
1.00	1	VERB	присоединится
1.00	3	VERB	получили
1.00	1	PROPN	Штаден
1.00	1	ADP	Ради
1.00	1	NOUN	Японцы
1.00	1	ADJ	массивном
1.00	1	NOUN	Женщина
1.00	7	NOUN	политики
1.00	1	ADJ	импортного
1.00	2	NOUN	сеанс
1.00	1	ADJ	железные
1.00	1	VERB	погашая
1.00	3	NOUN	ректоров
1.00	4	VERB	учесть
1.00	1	VERB	возбуждающее
1.00	1	ADJ	длительном
1.00	1	VERB	управляющих
1.00	1	ADJ	репутационного
1.00	1	ADJ	привычного
1.00	2	PROPN	Босфорской
1.00	1	ADJ	помоложе
1.00	1	ADJ	врачебной
1.00	1	VERB	осознает
1.00	1	VERB	забрасывая
1.00	10	NOUN	бюджета
1.00	1	ADJ	профессионального
1.00	1	VERB	позеленевших
1.00	2	NOUN	расписание
1.00	1	ADJ	повинного
1.00	2	VERB	действующую
1.00	1	ADJ	научно-технического
1.00	2	VERB	активирующее
1.00	2	ADJ	французскому
1.00	1	NOUN	производств
1.00	1	VERB	выполняет
1.00	7	NOUN	революция
1.00	7	NOUN	прошлое
1.00	2	NOUN	бомбы
1.00	3	ADJ	социальная
1.00	2	ADJ	Другая
1.00	1	ADJ	Федеральным
1.00	1	ADJ	Таковы
1.00	1	VERB	наложить
1.00	1	ADJ	Немецкой
1.00	1	PROPN	Галимовым
1.00	3	VERB	наблюдать
1.00	1	NOUN	попыткой
1.00	2	ADJ	собственная
1.00	9	ADJ	остальные
1.00	2	VERB	исчезают
1.00	1	ADJ	Белый
1.00	46	ADV	сейчас
1.00	1	NOUN	бессонницей
1.00	1	ADJ	тридцатых
1.00	8	NOUN	кофе
1.00	1	VERB	совершая
1.00	1	VERB	сравнивается
1.00	2	ADJ	центральную
1.00	1	VERB	переходишь
1.00	1	VERB	Сообщу
1.00	1	VERB	клонит
1.00	1	NOUN	рибофлавин
1.00	1	VERB	встала
1.00	1	PROPN	Болдырев
1.00	1	VERB	Записывая
1.00	2	NOUN	использованию
1.00	2	ADV	Впоследствии
1.00	1	PROPN	Хорват
1.00	2	ADJ	комплексная
1.00	1	ADJ	образованной
1.00	1	ADJ	межнационального
1.00	1	NOUN	пластине
1.00	1	ADJ	постарше
1.00	1	VERB	стоптаны
1.00	1	ADJ	балетного
1.00	1	VERB	производят
1.00	5	NOUN	учет
1.00	1	ADJ	первыми
1.00	1	VERB	уступать
0.50	2	DET	её
0.50	2	PRON	её
1.00	2	NOUN	ботинком
1.00	1	NOUN	офисах
1.00	1	NOUN	стволу
1.00	1	VERB	ухитрялся
1.00	1	PROPN	Пименом
1.00	1	ADJ	Центральный
1.00	1	NOUN	рану
1.00	1	NUM	954
1.00	1	ADJ	высшие
1.00	7	ADJ	европейских
1.00	1	PROPN	Office
1.00	1	VERB	бойтесь
1.00	1	NOUN	пробку
1.00	1	VERB	проникать
1.00	1	NUM	Две
1.00	2	VERB	изменился
1.00	1	ADJ	придворных
1.00	1	NOUN	ноотропил
1.00	1	NOUN	гостиной
1.00	1	ADJ	агрессивный
1.00	1	NOUN	йодиды
1.00	1	ADJ	витаминоподобному
1.00	1	VERB	правящей
1.00	1	VERB	Бытовала
1.00	1	NOUN	гирляндой
1.00	1	PROPN	Бриаторе
1.00	1	NOUN	плутаниям
1.00	5	DET	какой-то
1.00	1	ADJ	розовая
1.00	1	NOUN	прессе
1.00	1	ADJ	достаточный
1.00	4	NOUN	поколений
1.00	2	NOUN	тезис
1.00	1	ADV	философски
1.00	2	VERB	пообещали
1.00	2	VERB	ставить
1.00	3	ADJ	эмоциональный
1.00	1	NOUN	Финансирование
1.00	2	NOUN	океан
1.00	1	NUM	322
1.00	8	ADV	активно
1.00	1	ADJ	проклятые
1.00	3	NOUN	коммуникации
1.00	1	ADJ	самопроизвольное
1.00	1	NOUN	Политик
1.00	4	NOUN	финансирование
1.00	1	ADJ	срочных
1.00	2	VERB	отдать
1.00	14	NOUN	технологии
1.00	1	ADJ	именитых
1.00	1	NOUN	паркингом
1.00	1	ADJ	центробежного
1.00	2	NOUN	улиц
1.00	2	ADJ	традиционным
1.00	1	ADJ	торговую
1.00	2	VERB	сваливалась
1.00	25	ADJ	самого
1.00	1	VERB	торжествуя
1.00	3	NOUN	назначения
1.00	1	VERB	растрепанной
1.00	2	NOUN	индивидуала
1.00	1	ADJ	ровную
1.00	1	NOUN	ЛЕОНИД
1.00	60	NOUN	деньги
1.00	1	PROPN	Лондоном
1.00	1	VERB	Выясняется
1.00	2	NOUN	носика
1.00	1	NOUN	комсомолу
1.00	1	ADJ	югославские
1.00	1	NOUN	анализов
1.00	2	NOUN	юристов
1.00	1	ADJ	кофейных
1.00	2	NOUN	свойств
1.00	1	ADJ	небогатого
1.00	1	ADJ	автономного
1.00	1	ADJ	туристическую
1.00	1	ADJ	явные
1.00	1	VERB	сохранились
1.00	2	NOUN	полей
1.00	2	ADJ	аппаратной
1.00	1	ADJ	Балтийскому
1.00	10	VERB	начали
1.00	1	NOUN	населением
1.00	1	NOUN	переросток
1.00	1	VERB	прогнозируют
1.00	184	PRON	они
1.00	1	PROPN	СУ
1.00	4	NOUN	постели
1.00	1	ADV	непривычно
1.00	2	ADJ	недостаточная
1.00	2	ADJ	Февральской
1.00	2	VERB	помнили
1.00	2	VERB	дорожают
1.00	5	ADV	непосредственно
1.00	1	VERB	Тосковать
1.00	1	ADJ	спутниковое
1.00	12	ADV	одновременно
1.00	1	ADJ	грешной
1.00	1	ADJ	Полное
1.00	1	NOUN	контракт
1.00	2	NOUN	репутации
1.00	2	ADJ	правильный
1.00	1	NOUN	секирами
1.00	1	VERB	рапортует
1.00	1	PROPN	Греноблю
1.00	1	NOUN	стабфонд
1.00	1	VERB	обращались
1.00	1	ADJ	союзному
1.00	2	NOUN	юаней
1.00	4	PROPN	Renault
1.00	17	NOUN	большинство
1.00	1	VERB	Разобраться
1.00	1	NOUN	сосудов
1.00	11	ADP	Согласно
1.00	1	NOUN	Краеведы
1.00	1	VERB	уничтожена
1.00	4	NOUN	главнокомандующего
0.47	7	ADV	относительно
0.47	7	ADP	относительно
0.07	1	ADJ	относительно
1.00	1	ADJ	Новых
1.00	1	ADJ	незначительные
1.00	2	ADJ	старшего
1.00	1	NOUN	послом
1.00	1	ADJ	Исследовательского
1.00	1	NOUN	ящуром
1.00	17	NOUN	науки
1.00	2	VERB	прогрессирует
1.00	1	NOUN	па-де-де
1.00	41	ADP	За
1.00	8	NOUN	опытом
1.00	1	VERB	Поддерживается
1.00	1	NOUN	турбо-эры
1.00	1	PROPN	Бергеру
1.00	3	NOUN	телеметрии
1.00	12	VERB	бывает
1.00	8	NOUN	принципе
1.00	1	ADJ	экзотические
1.00	1	ADJ	любовные
1.00	1	NOUN	мелочью
1.00	1	NOUN	шествие
1.00	5	NOUN	здоровье
1.00	31	DET	те
1.00	3	NOUN	эпохи
1.00	2	NOUN	субъектов
1.00	1	VERB	израсходовано
1.00	1	VERB	запомнился
1.00	1	NOUN	поддержка
1.00	1	VERB	распустил
1.00	1	NOUN	вальщиком
1.00	1	VERB	отметьте
1.00	3	PROPN	Южной
1.00	1	ADJ	Харизматическая
1.00	1	NOUN	естественность
1.00	6	PROPN	Николая
1.00	5	VERB	остались
1.00	3	ADJ	Четвертый
1.00	1	PROPN	Алена
1.00	11	NOUN	октября
1.00	2	NOUN	устройстве
1.00	1	VERB	принадлежал
1.00	1	NOUN	округах
1.00	33	PRON	вы
1.00	1	VERB	накопилось
1.00	1	NOUN	медиков
1.00	1	NOUN	единороссов
1.00	2	NOUN	одежде
1.00	1	VERB	делись
1.00	1	NOUN	топ-команд
1.00	5	NOUN	практика
1.00	2	NOUN	борта
1.00	1	NOUN	осуществлении
1.00	2	ADJ	разное
1.00	1	ADJ	служебные
1.00	2	VERB	заключалась
1.00	3	NOUN	очка
1.00	1	ADJ	Железного
1.00	7	PROPN	Формулу
1.00	1	VERB	отклониться
1.00	8	VERB	показывает
1.00	1	NOUN	наводку
0.50	1	VERB	повышенной
0.50	1	ADJ	повышенной
1.00	1	NOUN	моделированием
1.00	7	NOUN	вещей
1.00	3	NOUN	атмосфере
1.00	1	VERB	развивающейся
1.00	1	ADJ	циркониевые
1.00	1	ADJ	конъюнктурном
1.00	1	ADJ	мягкой
1.00	1	VERB	спланировать
1.00	1	PROPN	Надир
1.00	1	NOUN	инструкцию
1.00	1	NOUN	студенчество
1.00	1	ADP	Вдоль
1.00	1	PROPN	Колчаке
1.00	1	ADJ	обаятельным
1.00	1	NOUN	новизны
1.00	1	PROPN	Командорским
1.00	3	NOUN	приобретения
1.00	1	PROPN	Джеки
1.00	1	VERB	топят
1.00	1	NOUN	стихов
1.00	1	NOUN	гороскопы
1.00	46	ADV	много
1.00	8	NOUN	спорта
1.00	1	NOUN	Годы
1.00	1	ADV	демонстративно
1.00	3	NOUN	юбилея
1.00	1	ADJ	прогрессивных
1.00	1	PROPN	Одессу
1.00	1	ADV	задумчиво
1.00	29	ADV	давно
1.00	1	VERB	противоречащее
1.00	7	NOUN	планы
1.00	1	VERB	оценивать
1.00	2	VERB	лечил
1.00	29	NUM	сколько
1.00	1	VERB	Использовать
1.00	2	NOUN	наркомании
1.00	1	NOUN	напряжение
1.00	10	NOUN	сцену
1.00	1	PROPN	Павловича
1.00	1	ADJ	дисциплинированно
1.00	1	NOUN	утилизации
1.00	1	ADJ	лингвистический
1.00	5	NOUN	протокол
1.00	1	ADJ	вахтенных
1.00	1	NOUN	датчики
1.00	1	NOUN	успехов
1.00	1	ADJ	социальному
1.00	1	ADJ	подводными
1.00	3	PROPN	Берлине
1.00	1	ADJ	малозначимый
1.00	1	PROPN	Латыниной
1.00	1	NOUN	службах
1.00	1	NOUN	плечу
1.00	1	PROPN	Фарида
1.00	3	PROPN	Платову
1.00	1	NOUN	задника
1.00	1	NOUN	Команду
1.00	1	NOUN	протекание
1.00	4	NOUN	слоны
1.00	2	ADJ	самими
1.00	1	NOUN	планетами
1.00	2	NOUN	сгусток
1.00	1	NOUN	поколениях
1.00	29	NOUN	количество
1.00	7	NOUN	жителей
1.00	1	ADJ	левая
1.00	1	NOUN	аспекта
1.00	3	PROPN	Америку
1.00	4	NOUN	деталей
1.00	1	VERB	распадаются
1.00	3	PROPN	Петроград
1.00	1	ADJ	научно-исследовательского
1.00	1	ADJ	двухцилиндровый
1.00	1	VERB	Овладеть
1.00	1	PROPN	Венеры
1.00	1	ADJ	одинокий
1.00	1	NOUN	ситуацией
1.00	1	NOUN	нацики
1.00	1	NUM	1153
1.00	1	VERB	Верить
1.00	1	NOUN	СКАЛЬПЕЛЬ
1.00	1	NOUN	одногруппников
1.00	1	DET	любые
1.00	1	VERB	оставлял
1.00	2	ADJ	официальным
1.00	1	VERB	соотнести
1.00	8	NOUN	работников
1.00	1	PROPN	Аздарар
1.00	1	NOUN	Прием
1.00	3	VERB	спускаемого
1.00	1	ADJ	знакомы
1.00	1	VERB	влиты
1.00	1	ADJ	прежнем
1.00	1	NOUN	ценами
1.00	1	VERB	сидевшего
1.00	1	VERB	выглядели
1.00	1	NOUN	клетки
1.00	2	ADJ	кредитная
1.00	1	NOUN	перевозке
1.00	6	NOUN	шинах
1.00	1	NOUN	заработка
1.00	1	ADJ	носовом
1.00	1	NOUN	Реакции
1.00	1	VERB	порожденный
1.00	1	VERB	поставленных
1.00	1	VERB	догонят
1.00	2	VERB	достигается
1.00	1	VERB	окунают
1.00	1	NOUN	убеждению
1.00	8	NOUN	обучение
1.00	1	NOUN	Премия
1.00	1	VERB	поселяется
1.00	1	NOUN	собеседников
1.00	1	NOUN	пропойцы
1.00	1	NOUN	психолог
1.00	1	VERB	создавался
1.00	1	ADJ	точным
1.00	1	NOUN	дворянина
1.00	1	PROPN	Ричард
1.00	1	ADJ	ленинской
1.00	2	ADJ	взлетного
1.00	5	NOUN	буквы
1.00	1	NOUN	сражение
1.00	1	PROPN	Саяно
1.00	17	VERB	оказался
1.00	1	ADJ	произвольном
1.00	1	ADJ	самостоятельная
1.00	1	ADJ	невооруженным
1.00	1	VERB	хамил
1.00	2	VERB	происходило
1.00	1	ADJ	типовые
1.00	1	ADV	пофамильно
1.00	1	NOUN	квалификацию
1.00	1	VERB	нарушилась
1.00	1	VERB	оцилиндрованные
1.00	1	PROPN	Лужков
1.00	1	NOUN	точке
1.00	1	PROPN	Банке
1.00	19	ADV	Там
1.00	4	NOUN	режиме
1.00	1	VERB	отправленных
1.00	1	ADJ	Географического
1.00	2	ADJ	правильным
1.00	4	NOUN	пациент
1.00	1	ADJ	туго
1.00	1	NOUN	министру
1.00	1	VERB	объяснила
1.00	1	NOUN	жандарма
1.00	1	NOUN	запросы
1.00	1	NOUN	рулем
1.00	1	PROPN	Гейсельберга
1.00	1	ADJ	поливальные
1.00	1	PROPN	Навального
1.00	3	ADV	регулярно
1.00	2	NOUN	землю
1.00	15	NOUN	занятости
1.00	1	ADJ	понятное
1.00	16	NOUN	внимание
1.00	1	NOUN	графу
1.00	1	NOUN	химчисткой
1.00	1	ADJ	телефонных
1.00	2	PROPN	Правитель
1.00	1	NOUN	спортклубы
1.00	1	PROPN	Долинин
1.00	1	NOUN	капиталу
1.00	1	NOUN	истину
1.00	1	PROPN	Розанову
1.00	2	ADV	Якобы
1.00	2	VERB	лежа
1.00	1	ADJ	феноменологическими
1.00	1	NOUN	бегуньи
1.00	1	VERB	выяснил
1.00	3	NOUN	старт
1.00	37	PRON	меня
1.00	1	NOUN	экзотикой
1.00	1	NOUN	фальшивок
1.00	1	NOUN	неравенства
1.00	1	ADJ	немецкоязычные
1.00	1	ADJ	низкоквалифицированную
1.00	1	ADJ	Высокая
1.00	1	VERB	лезешь
1.00	10	ADP	Между
1.00	1	ADJ	ничтожном
1.00	1	NOUN	Вывод
1.00	2	NOUN	оркестранты
1.00	1	NOUN	материей
1.00	1	NOUN	соблюдением
1.00	1	ADJ	красивым
1.00	1	VERB	звучала
1.00	1	NOUN	небоскребы
1.00	1	ADJ	патриотического
1.00	2	ADJ	уникальные
1.00	1	NOUN	шутку
1.00	1	VERB	заключает
1.00	1	VERB	поручили
1.00	1	VERB	перестраиваются
1.00	1	NOUN	чертежам
1.00	2	ADJ	арийской
1.00	1	ADJ	вихревое
1.00	3	VERB	обходится
1.00	1	ADJ	региональном
1.00	1	VERB	произойти
1.00	9	NOUN	двигателя
1.00	1	VERB	поддавшись
1.00	1	NUM	1703
1.00	7	NOUN	задача
1.00	2	NOUN	сиськи
1.00	3	VERB	попали
1.00	1	ADJ	потной
1.00	3	NOUN	агентов
1.00	1	VERB	приглашавшего
1.00	1	NOUN	объявлений
1.00	5	NOUN	радио
1.00	1	NOUN	манчкин
1.00	2	NOUN	поражение
1.00	1	PROPN	Иркутской
1.00	1	NOUN	поиске
1.00	1	ADJ	порочный
1.00	3	NOUN	дистанции
1.00	18	NOUN	службы
1.00	1	VERB	стареют
1.00	1	NOUN	балла
1.00	1	NOUN	дуги
1.00	1	PROPN	Австро-Венгрией
1.00	1	VERB	Объявленная
1.00	1	NOUN	боеспособности
1.00	2	VERB	повторять
1.00	6	NOUN	события
1.00	1	NOUN	изменах
1.00	1	NOUN	Источники
1.00	2	ADJ	стартовую
1.00	1	PROPN	ACCELS
1.00	1	VERB	селить
1.00	1	ADJ	невольным
1.00	1	NOUN	секреты
1.00	2	VERB	работаем
1.00	1	PROPN	Потемкин
1.00	3	ADJ	рыночные
1.00	1	ADJ	западном
1.00	2	ADJ	футуристический
1.00	1	VERB	выявленных
1.00	1	ADV	взамен
1.00	1	PROPN	Донскому
1.00	1	VERB	загремело
1.00	1	VERB	выгибаются
1.00	1	VERB	сгибаясь
1.00	1	NOUN	гематологи
1.00	1	NOUN	национальности
1.00	1	NOUN	подшлемники
1.00	1	VERB	понимал
1.00	21	NOUN	роль
1.00	1	VERB	раскаиваются
1.00	1	ADJ	единые
1.00	6	NOUN	момента
1.00	1	NOUN	инициативник
1.00	1	ADJ	репрессивными
1.00	4	NOUN	рейха
1.00	1	NOUN	пренебрежение
1.00	1	VERB	склонив
1.00	1	ADJ	Стремительный
1.00	2	PROPN	Знаменского
1.00	1	NOUN	пленума
1.00	2	NOUN	кораблем
1.00	1	NOUN	реконструкция
1.00	1	VERB	обрастают
1.00	2	NOUN	заслуга
1.00	1	ADJ	забитые
1.00	2	ADJ	процентном
1.00	1	NOUN	страницах
1.00	1	ADJ	черным
1.00	1	NOUN	маршруты
1.00	1	VERB	проживаемой
1.00	1	NOUN	теплоразводка
1.00	1	NOUN	крысолову
1.00	1	NOUN	суперсофт
1.00	3	PROPN	KERS
1.00	1	VERB	нарвался
1.00	299	CCONJ	но
0.50	1	NOUN	Фарина
0.50	1	PROPN	Фарина
1.00	3	NOUN	органам
1.00	1	VERB	удивляются
1.00	1	ADJ	биоклиматический
1.00	1	NOUN	посещений
1.00	1	VERB	стушевываясь
1.00	1	ADJ	подвластное
1.00	1	NOUN	Статья
1.00	1	VERB	подозревает
1.00	1	VERB	увеличен
1.00	1	PROPN	Шедлих
1.00	1	ADJ	Южная
1.00	1	ADJ	ключевыми
0.25	1	VERB	вынужден
0.75	3	ADJ	вынужден
1.00	1	ADJ	мобильных
1.00	2	NOUN	солдат
1.00	1	NOUN	изделий
1.00	1	VERB	отделился
1.00	1	ADJ	телеграфном
1.00	3	NOUN	верующих
1.00	1	ADJ	пенсионном
1.00	1	ADJ	художественное
1.00	2	NOUN	проведению
1.00	1	VERB	печатайте
1.00	1	ADJ	Многодетным
1.00	1	VERB	осаждала
1.00	17	NOUN	виде
1.00	1	ADJ	Важна
1.00	4	ADJ	интересном
1.00	3	PROPN	Главнокомандующего
1.00	1	ADJ	возможное
1.00	1	VERB	приступят
1.00	1	NOUN	обозревателем
1.00	4	NOUN	сгустков
1.00	2	PROPN	МГУ
1.00	1	VERB	ругалась
1.00	13	VERB	кажется
1.00	1	NOUN	литературу
1.00	1	NOUN	полноты
1.00	1	NOUN	производители
1.00	437	CCONJ	а
1.00	1	NOUN	подвале
1.00	4	NOUN	требования
1.00	1	ADJ	прежнее
1.00	1	NOUN	датчан
1.00	1	PROPN	Институтом
1.00	1	NOUN	солдаты
1.00	4	VERB	оказываются
