# P	count	tag	form
1.00	1	PROPN	Валуев
1.00	1	NOUN	особь
1.00	1	ADJ	различный
1.00	1	ADJ	90-й
1.00	1	NOUN	наряд
1.00	1	VERB	приторговывать
1.00	1	ADJ	2-й
1.00	1	ADJ	гвардейский
1.00	1	NOUN	литература
1.00	1	VERB	помалкивать
1.00	1	NOUN	чушь
1.00	1	VERB	сравнивать
1.00	1	NOUN	уровень
1.00	1	NOUN	западник
1.00	1	VERB	учить
1.00	1	NOUN	государственность
1.00	1	NOUN	казах
1.00	1	ADV	жалко
1.00	1	NOUN	аксакал
1.00	1	PROPN	Назарбаев
1.00	1	NOUN	сожаление
1.00	2	ADV	никак
1.00	1	NOUN	рупор
1.00	2	PROPN	Кремль
1.00	1	VERB	зашугать
1.00	1	VERB	определять
1.00	1	ADJ	литературный
1.00	1	NOUN	произведение
1.00	2	NOUN	армянин
1.00	1	NOUN	кухня
1.00	1	ADJ	турецкий
1.00	1	ADJ	азербайджанский
1.00	1	VERB	поменять
1.00	1	NOUN	ляля-кебаб
1.00	1	NOUN	бастурма
1.00	1	NOUN	пити
1.00	1	NOUN	долма
1.00	1	NOUN	шашлык
1.00	1	NOUN	дюшбара
1.00	1	NOUN	бозбаша
1.00	1	NOUN	фамилия
1.00	1	ADJ	зазорный
1.00	1	VERB	носить
1.00	1	ADJ	турецкий+и
1.00	1	VERB	скрыть
1.00	1	PROPN	Хачатур
1.00	1	PROPN	Абовян
1.00	1	NOUN	писатель
1.00	1	VERB	появиться
1.00	1	ADJ	19
1.00	1	NOUN	столетие
1.00	1	X	лже
1.00	1	NOUN	руководитель
1.00	1	VERB	вбить
1.00	1	ADJ	умный
1.00	1	VERB	соэранять
1.00	1	NOUN	солдат
1.00	1	VERB	убегать
1.00	1	PROPN	Армения
1.00	1	NOUN	впечатление
1.00	3	VERB	строить
1.00	1	PROPN	Гиркин
1.00	1	VERB	рекомендовать
1.00	3	VERB	поднимать
1.00	4	NOUN	тариф
1.00	1	VERB	жаждать
1.00	1	VERB	отменить
1.00	1	VERB	опускать
1.00	1	NOUN	зарплата
1.00	1	NOUN	базис
1.00	1	NOUN	экономика
1.00	1	NOUN	промышленность
1.00	1	VERB	упрекать
1.00	1	PROPN	Нибулон
1.00	2	NOUN	баржа
1.00	2	NOUN	калоша
1.00	1	VERB	развиваваться
1.00	1	VERB	перейти
1.00	1	ADJ	самоходный
1.00	1	ADJ	военный
1.00	1	NOUN	катер
1.00	1	ADJ	пассажирский
1.00	1	NOUN	предприятие
1.00	1	VERB	закрываться
1.00	1	PROPN	Янек
1.00	1	VERB	удрать
1.00	1	NOUN	бегство
1.00	1	PROPN	АТО
1.00	1	VERB	шельмовать
1.00	1	PROPN	Яценюк
1.00	1	NOUN	правительство
1.00	1	NOUN	камикадзе
1.00	1	NOUN	горлопан
1.00	1	VERB	соврать
1.00	1	PROPN	Ковтун
1.00	1	VERB	помять
1.00	1	NOUN	рейтинг
1.00	1	ADV	вверх
1.00	1	VERB	подраться
1.00	1	NOUN	студия
1.00	1	ADJ	святой
1.00	1	ADV	всё-равно
1.00	1	NOUN	электричество
1.00	1	VERB	платить
1.00	1	ADJ	ватный
1.00	1	NOUN	черт
1.00	1	PART	те
1.00	3	NOUN	реклама
1.00	1	VERB	втюхать
1.00	1	VERB	рассуждавать
1.00	3	NOUN	ученый
1.00	1	NOUN	политик
1.00	1	NOUN	рассуждение
1.00	1	NOUN	инструмент
1.00	1	NOUN	борьба
1.00	1	VERB	пообещать
1.00	1	NOUN	жених
1.00	1	ADV	внимательно
1.00	1	VERB	разжевать
1.00	1	NOUN	обещатель
1.00	1	ADJ	низкий
1.00	1	NOUN	нефть
1.00	1	NOUN	стоматология
1.00	1	NOUN	призыв
1.00	1	ADJ	иной
1.00	1	VERB	сложиться
1.00	1	ADV	дружно
1.00	1	NOUN	рекорд
1.00	1	VERB	молотить
1.00	1	VERB	сеять
1.00	1	VERB	жать
1.00	1	NOUN	гитара
1.00	1	NOUN	аккорд
1.00	1	PROPN	КПСС
1.00	1	NOUN	голод
1.00	1	NOUN	финансы
1.00	1	NOUN	дата
1.00	1	NOUN	май
1.00	1	ADJ	2016
1.00	1	X	22:16
1.00	1	PROPN	Мария
1.00	1	NOUN	молитва
1.00	1	NUM	44
1.00	1	PROPN	Логан
1.00	1	VERB	вызывать
1.00	1	NOUN	улыбка
1.00	1	NOUN	победа
1.00	1	VERB	вытирать
1.00	1	VERB	зваться
1.00	1	ADJ	некрасивый
1.00	1	NOUN	шедевр
1.00	1	PROPN	Израиль
1.00	1	VERB	набраться
1.00	1	NOUN	утырок
1.00	1	NOUN	отъезд
1.00	1	NOUN	совок
1.00	1	PROPN	Военторг
1.00	1	ADJ	полковничий
1.00	1	NOUN	погоны
1.00	1	VERB	обвешать
1.00	1	NOUN	побрякушка
1.00	1	ADP	типа
1.00	1	NUM	17.5
1.00	1	NOUN	служба
1.00	1	PROPN	ВС
1.00	2	NOUN	ветеран
1.00	1	NOUN	стройбат
1.00	1	VERB	прихватить
1.00	1	ADJ	дебильный
1.00	1	NOUN	внучонок
1.00	1	VERB	повязать
1.00	1	NOUN	ширинка
1.00	1	NOUN	штаны
1.00	1	ADJ	колорадский
1.00	1	NOUN	ленточка
1.00	1	VERB	возглавлять
1.00	1	ADJ	местный
1.00	1	ADJ	базарный
1.00	1	NOUN	торговка
1.00	1	ADJ	употелый
1.00	1	NOUN	свинья
1.00	1	PROPN	ПЖиВ
1.00	1	ADJ	личный
1.00	1	NOUN	ничья
1.00	1	ADV	где-то
1.00	1	VERB	застрять
1.00	1	VERB	перестать
1.00	1	VERB	развиваться
1.00	1	NUM	2/3
1.00	1	VERB	набирать
1.00	1	VERB	расколоться
1.00	1	VERB	смущать
1.00	1	NOUN	полоса
1.00	1	ADV	диаметрально
1.00	1	NOUN	направленность
1.00	1	NOUN	радикал-демократ
1.00	1	PROPN	Едро
1.00	1	X	радикал
1.00	1	NOUN	нацист
1.00	1	PROPN	Васильева
1.00	2	VERB	казаться
1.00	3	VERB	воровать
1.00	1	VERB	своровать
1.00	1	NOUN	орленок
1.00	1	NOUN	поездка
1.00	1	VERB	закрывать
1.00	1	NOUN	профессия
1.00	1	NOUN	множество
1.00	1	ADJ	редкий
1.00	1	NOUN	конфессия
1.00	1	PROPN	Газманов
1.00	1	VERB	запевать
1.00	1	NOUN	художник
1.00	1	PROPN	Розенбаум
1.00	1	PROPN	Пугачева
1.00	1	PROPN	Кобзон
1.00	1	NOUN	съезд
1.00	1	VERB	открывать
1.00	1	NOUN	сезон
1.00	1	NOUN	бизнес
1.00	2	ADJ	партийный
1.00	1	VERB	накрыть
1.00	1	NOUN	капитал
1.00	2	NOUN	член
1.00	1	VERB	нарыть
1.00	1	NOUN	взнос
1.00	1	VERB	заплатить
1.00	1	NOUN	олигарх
1.00	1	NOUN	благоденствие
1.00	1	NOUN	чарка
1.00	1	PROPN	Таймыр
1.00	1	VERB	привыкнуть
1.00	1	ADJ	поверхностный
1.00	1	NOUN	уроженка
1.00	1	ADJ	северо-западный
1.00	1	NOUN	регион
1.00	1	NOUN	вектор
1.00	1	NOUN	традиция
1.00	1	VERB	заметить
1.00	2	ADV	как-то
1.00	1	VERB	жаловать
1.00	1	PROPN	Ингушетия
1.00	3	NOUN	улица
1.00	1	PROPN	Хучбаров
1.00	1	NOUN	вайнах
1.00	1	PROPN	НКВД
1.00	2	VERB	называться
1.00	1	VERB	назвать
1.00	1	NOUN	учреждение
1.00	2	NOUN	село
1.00	1	NOUN	абрек
1.00	1	ADV	недавно
1.00	2	VERB	называть
1.00	1	ADJ	инакомыслящий
1.00	1	ADJ	пятый
1.00	1	ADJ	колонный
1.00	1	NOUN	экстремист
1.00	2	NOUN	инвалид
1.00	1	ADJ	неизлечимый
1.00	1	VERB	проклинать
1.00	1	ADJ	безработный
1.00	1	NOUN	мс
1.00	1	NOUN	мо
1.00	1	PROPN	Чкаловское
1.00	1	NOUN	елка
1.00	1	NOUN	начальник
1.00	1	NOUN	мто
1.00	1	PROPN	Можайки
1.00	1	PROPN	Мартинович
1.00	1	VERB	мошенничать
1.00	1	VERB	освобождать
1.00	2	NOUN	квартира
1.00	2	NOUN	жилье
1.00	3	NOUN	отчим
1.00	1	VERB	отнять
1.00	1	NOUN	взятка
1.00	1	VERB	прописать
1.00	2	NOUN	бандит
1.00	1	NOUN	риэлтор
1.00	1	NOUN	сторонник
1.00	1	PROPN	Капитульский
1.00	1	VERB	приватизировать
1.00	1	NOUN	москвич
1.00	1	PROPN	Андреянов
1.00	1	ADJ	ингушский
1.00	1	NOUN	опг
1.00	1	VERB	приходиться
1.00	1	VERB	прятаться
1.00	1	ADJ	муниципальный
1.00	1	NOUN	опекун
1.00	1	VERB	устраниться
1.00	2	NOUN	защита
1.00	1	VERB	рваться
1.00	1	NOUN	наркодилер
1.00	1	PROPN	Романова
1.00	1	PROPN	Макаров
1.00	1	NOUN	лед
1.00	1	ADJ	тогдашний
1.00	1	NOUN	мент
1.00	1	PROPN	Чичин
1.00	1	VERB	пригрозить
1.00	2	PUNCT	....
1.00	1	VERB	возбудить
1.00	1	NUM	9
1.00	1	NOUN	изобретатель
1.00	1	NOUN	район
1.00	1	PROPN	Гладунов
1.00	1	VERB	отказывать
1.00	1	NOUN	прием
1.00	1	NOUN	спасибо
1.00	1	NOUN	травля
1.00	1	VERB	убить
1.00	1	NOUN	свечка
1.00	1	VERB	замаливать
1.00	1	NOUN	системность
1.00	1	NOUN	перерыв
1.00	1	VERB	подходить
1.00	1	NOUN	ректор
1.00	1	ADJ	тульский
1.00	1	NOUN	пед.университет
1.00	1	PROPN	Н.
1.00	1	PROPN	Шайденко
1.00	1	NOUN	студент
1.00	2	NOUN	карусельщик
1.00	1	ADV	ревностно
1.00	4	PROPN	Анна
1.00	1	VERB	тэгнуть
1.00	1	NOUN	тег
1.00	1	VERB	отстаивать
1.00	1	NOUN	честь
1.00	1	ADJ	преданный
1.00	3	ADV	несомненно
1.00	1	NOUN	государство
1.00	2	ADJ	уверенный
1.00	1	ADJ	крепкий
1.00	1	ADJ	православной
1.00	1	NOUN	убеждение
1.00	1	NOUN	матушка
1.00	1	NOUN	назначение
1.00	1	ADV	глубоко
1.00	1	VERB	веровать
1.00	1	VERB	поступиться
1.00	1	NOUN	догма
1.00	1	NOUN	компромисс
1.00	1	VERB	нарушать
1.00	1	NOUN	жертва
1.00	1	NOUN	кон
1.00	3	NOUN	опыт
1.00	1	VERB	касаться
1.00	1	VERB	разобраться
1.00	1	NOUN	совещание
1.00	1	NOUN	спор
1.00	1	ADJ	неверной
1.00	1	DET	всякий
1.00	6	PROPN	Женя
1.00	1	ADJ	условный
1.00	1	NOUN	профессионал
1.00	1	NOUN	православие
1.00	1	INTJ	ей
1.00	1	VERB	отбросить
1.00	1	ADJ	недостойный
1.00	1	NOUN	дьявол
1.00	1	ADP	ради
1.00	1	VERB	нарушиить
1.00	1	ADJ	божий
1.00	1	NOUN	завет
1.00	1	VERB	привязаться
1.00	2	NOUN	телегония
1.00	1	ADJ	согласный
1.00	3	ADV	абсолютно
1.00	1	NOUN	девочка
1.00	1	VERB	рожать
1.00	1	NOUN	общественница
1.00	1	ADJ	замужний
1.00	1	VERB	оказываться
1.00	1	VERB	спорить
1.00	1	ADJ	общественный
1.00	1	NUM	27
1.00	1	NOUN	гений
1.00	1	ADJ	глупый
1.00	1	VERB	восхитить
1.00	1	ADJ	мудрый
1.00	1	NOUN	руководство
1.00	1	ADJ	нерушимый
1.00	3	NOUN	связь
1.00	1	NOUN	страж
1.00	2	NOUN	право
1.00	1	NOUN	юрист
1.00	1	ADJ	воцерковленный
1.00	1	VERB	жертвовать
1.00	1	VERB	отступить
1.00	1	VERB	возрадоваться
1.00	1	VERB	извинить
1.00	1	NOUN	истина
1.00	1	ADJ	единственный
1.00	1	NOUN	значение
1.00	1	VERB	распространить
1.00	1	ADV	юридически
1.00	1	ADJ	неважный
1.00	2	ADJ	остальной
1.00	1	VERB	исходить
1.00	1	NOUN	компетенция
1.00	1	NOUN	жалоба
1.00	1	VERB	соответствовать
1.00	1	NOUN	критерий
1.00	1	NOUN	приемлемость
1.00	2	VERB	изложить
1.00	1	NUM	34
1.00	1	NOUN	конвенция
1.00	1	ADJ	вопиющий
1.00	1	NOUN	пренебрежение
1.00	1	NOUN	обязанность
1.00	2	NOUN	орган
1.00	1	VERB	утратить
1.00	1	NOUN	легитимность
1.00	1	VERB	превратиться
1.00	1	NOUN	давление
1.00	1	NOUN	федерация
1.00	1	NOUN	сеть
1.00	1	VERB	вывешивать
1.00	1	VERB	рекламировать
1.00	1	VERB	полениться
1.00	1	VERB	прочесть
1.00	1	NOUN	доктор
1.00	1	ADJ	биологический
1.00	1	NOUN	наука
1.00	1	PROPN	Елена
1.00	1	PROPN	Константиновна
1.00	1	PROPN	Черненко
1.00	1	VERB	уважать
1.00	1	NOUN	алкаш
1.00	1	VERB	развалить
1.00	2	ADJ	20-й
1.00	1	NOUN	жестокость
1.00	1	ADJ	консервативной
1.00	1	ADJ	30-й
1.00	1	VERB	связать
1.00	1	ADJ	экспериментальный
1.00	1	ADJ	ранний
1.00	2	ADJ	закономерный
1.00	1	NOUN	реакция
1.00	1	VERB	повалить
1.00	1	NOUN	урна
1.00	1	PROPN	Вассерман
1.00	2	ADJ	справедливый
1.00	1	VERB	победить
1.00	1	NOUN	разум
1.00	1	NOUN	рудимент
1.00	1	ADV	ничего
1.00	1	ADJ	терпимый
1.00	3	NOUN	роман
1.00	1	VERB	дочитать
1.00	1	NOUN	конец
1.00	2	NOUN	концовка
1.00	1	VERB	увязать
1.00	1	NOUN	содержание
1.00	1	NOUN	фабула
1.00	1	ADJ	ненужный
1.00	1	ADJ	никчемушный
1.00	1	ADJ	оправданный
1.00	1	NOUN	тын
1.00	1	VERB	пришить
1.00	1	NOUN	кобыла
1.00	1	VERB	удивиться
1.00	1	VERB	зашкаливать
1.00	1	NOUN	ненависть
1.00	1	PRON	се
1.00	1	VERB	выплеснуться
1.00	1	NOUN	династия
1.00	1	VERB	перечитать
1.00	1	ADJ	заключительный
1.00	1	NOUN	абзац
1.00	1	NOUN	вывод
1.00	1	NOUN	автор
1.00	1	ADJ	законченный
1.00	1	ADJ	махровый
1.00	1	ADJ	абсолютный
1.00	1	NOUN	русофоб
1.00	1	NOUN	терроризм
1.00	1	ADP	согласно
1.00	1	NOUN	инструкция
1.00	1	NOUN	заказчик
1.00	1	VERB	осуществлять
1.00	1	ADJ	пропускный
1.00	1	NOUN	режим
1.00	1	VERB	запрещать
1.00	1	NOUN	видеосьемка
1.00	1	ADJ	подготовительный
1.00	1	NOUN	этап
1.00	1	NOUN	проведение
1.00	1	ADJ	террористический
1.00	1	NOUN	акт
1.00	1	NOUN	мнение
1.00	1	VERB	исправить
1.00	1	NOUN	положение
1.00	1	ADJ	типовой
1.00	1	NOUN	агрогородок
1.00	1	VERB	направить
1.00	1	NOUN	предложение
1.00	1	ADJ	государственный
1.00	1	ADJ	ведущий
1.00	1	VERB	поблагодарить
1.00	1	ADJ	активный
1.00	1	NOUN	позиция
1.00	1	NOUN	предок
1.00	1	NOUN	освоение
1.00	1	NOUN	целина
1.00	1	ADJ	типовый
1.00	1	NOUN	сельхозпроизводство
1.00	1	VERB	пустовать
1.00	1	NOUN	десятилетие
1.00	1	ADV	предметно
1.00	1	VERB	заняться
1.00	1	NOUN	комитет
1.00	1	PROPN	Медведев
